,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
30,2022-10-11 15:06:58,22驻产D4,182794.SH,350D,3.9502%,23.49,99.8450,-0.2286,10000,998.00,--,3.7153%,100.0736,上固收
31,2022-10-11 13:49:20,22驻产D4,182794.SH,350D,3.9502%,23.49,99.8450,-0.2286,10000,998.00,--,3.7153%,100.0736,上固收
32,2022-10-11 13:22:57,22驻产D1,196215.SH,107D,3.3691%,-1.85,100.3970,-0.0118,30000,3012.00,--,3.3876%,100.4088,上固收
33,2022-10-11 13:22:50,22驻产D1,196215.SH,107D,3.4094%,2.18,100.3850,-0.0238,20000,2008.00,--,3.3876%,100.4088,上固收
34,2022-10-11 13:22:47,22驻产D1,196215.SH,107D,3.4094%,2.18,100.3850,-0.0238,10000,1004.00,--,3.3876%,100.4088,上固收
35,2022-09-30 11:20:03,22驻产D4,182794.SH,361D,3.7875%,8.14,100.0000,-0.0887,6000,600.00,--,3.7061%,100.0887,上固收
36,2022-09-30 11:19:58,22驻产D4,182794.SH,361D,3.7875%,8.14,100.0000,-0.0887,10000,1000.00,--,3.7061%,100.0887,上固收
37,2022-09-30 11:19:54,22驻产D4,182794.SH,361D,3.7875%,8.14,100.0000,-0.0887,2000,200.00,--,3.7061%,100.0887,上固收
38,2022-09-30 11:19:45,22驻产D4,182794.SH,361D,3.7875%,8.14,100.0000,-0.0887,2000,200.00,--,3.7061%,100.0887,上固收
39,2022-09-29 14:27:51,22驻产D4,182794.SH,362D,3.7880%,--,100.0000,--,15000,1500.00,--,--,--,上固收
40,2022-09-29 14:19:15,22驻产D4,182794.SH,362D,3.7880%,--,100.0000,--,5000,500.00,--,--,--,上固收
41,2022-09-29 14:10:40,22驻产D4,182794.SH,362D,3.7880%,--,100.0000,--,10000,1000.00,--,--,--,上固收
42,2022-09-29 14:10:35,22驻产D4,182794.SH,362D,3.7880%,--,100.0000,--,20000,2000.00,--,--,--,上固收
43,2022-09-29 14:08:31,22驻产03,194625.SH,1.73Y+1.00Y,4.1127%,-1.22,100.8660,0.0061,50000,5043.00,4.1249%,4.4596%,100.8599,上固收
44,2022-09-29 14:01:16,22驻产D4,182794.SH,362D,3.7880%,--,100.0000,--,50000,5000.00,--,--,--,上固收
45,2022-09-29 13:32:13,22驻产D4,182794.SH,362D,3.7880%,--,100.0000,--,50000,5000.00,--,--,--,上固收
46,2022-09-29 11:06:27,22驻产D4,182794.SH,362D,3.7880%,--,100.0000,--,20000,2000.00,--,--,--,上固收
47,2022-09-29 10:21:47,22驻产D4,182794.SH,362D,3.7880%,--,100.0000,--,10000,1000.00,--,--,--,上固收
48,2022-09-29 10:21:44,22驻产D4,182794.SH,362D,3.7880%,--,100.0000,--,40000,4000.00,--,--,--,上固收
49,2022-09-27 11:23:47,22驻产D3,194767.SH,267D,3.5022%,-1.58,100.1060,0.0005,55000,5506.00,--,3.5180%,100.1055,上固收
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2022-09-26 13:54:13,22驻产D3,194767.SH,268D,2.6341%,-88.88,100.7390,0.6352,10000,1007.00,--,3.5229%,100.1038,上固收
1,2022-09-26 13:54:08,22驻产D3,194767.SH,268D,2.6341%,-88.88,100.7390,0.6352,5000,504.00,--,3.5229%,100.1038,上固收
